"Name","Family Income"
"Description","Families by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19101 (2005-2018); retrieved from https://data.census.gov/.&nbsp;"
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Ridgewood/Glendale,"$15,000 to $24,999",2017,Percent,0.05638,405
Woodhaven,"$15,000 to $24,999",2017,Percent,0.05959,409
Jamaica/St. Albans,"$15,000 to $24,999",2017,Percent,0.07665,412
Howard Beach,"$15,000 to $24,999",2017,Percent,0.06294,410
The Rockaways,"$15,000 to $24,999",2017,Percent,0.04005,414
Bronx,"$15,000 to $24,999",2017,Percent,0.13359,36005
Brooklyn,"$15,000 to $24,999",2017,Percent,0.08777,36047
Manhattan,"$15,000 to $24,999",2017,Percent,0.08028,36061
Queens,"$15,000 to $24,999",2017,Percent,0.0677,36081
Staten Island,"$15,000 to $24,999",2017,Percent,0.04917,36085
New York City,"$15,000 to $24,999",2017,Percent,0.08654,3651000
Riverdale,"$25,000 to $34,999",2017,Number,2264,208
Williamsbridge,"$25,000 to $34,999",2017,Number,2566,212
Throgs Neck,"$25,000 to $34,999",2017,Number,1287,210
Pelham Parkway,"$25,000 to $34,999",2017,Number,3009,211
Morrisania,"$25,000 to $34,999",2017,Number,2682.54337,203
East Tremont,"$25,000 to $34,999",2017,Number,2800.45663,206
Bedford Park,"$25,000 to $34,999",2017,Number,5310,207
University Heights,"$25,000 to $34,999",2017,Number,4328,205
Concourse/Highbridge,"$25,000 to $34,999",2017,Number,3867,204
Unionport/Soundview,"$25,000 to $34,999",2017,Number,4944,209
Mott Haven,"$25,000 to $34,999",2017,Number,2761.91177,201
Hunts Point,"$25,000 to $34,999",2017,Number,1577.08823,202
Washington Heights,"$25,000 to $34,999",2017,Number,4343,112
Manhattanville,"$25,000 to $34,999",2017,Number,2582,109
Central Harlem,"$25,000 to $34,999",2017,Number,2733,110
East Harlem,"$25,000 to $34,999",2017,Number,3066,111
Upper East Side,"$25,000 to $34,999",2017,Number,51,108
Upper West Side,"$25,000 to $34,999",2017,Number,1086,107
Chelsea/Clinton,"$25,000 to $34,999",2017,Number,1177.616,104
Midtown Business District,"$25,000 to $34,999",2017,Number,589.384,105
Murray Hill/Stuyvesant,"$25,000 to $34,999",2017,Number,1297,106
Lower East Side,"$25,000 to $34,999",2017,Number,3878,103
Battery Park/Tribeca,"$25,000 to $34,999",2017,Number,339.63269,101
Greenwich Village,"$25,000 to $34,999",2017,Number,501.36731,102
Tottenville,"$25,000 to $34,999",2017,Number,1571,503
South Beach,"$25,000 to $34,999",2017,Number,2445,502
St. George,"$25,000 to $34,999",2017,Number,1754,501
Williamsburg/Greenpoint,"$25,000 to $34,999",2017,Number,2626,301
Bushwick,"$25,000 to $34,999",2017,Number,2594,304
Bedford Stuyvesant,"$25,000 to $34,999",2017,Number,3110,303
Fort Greene/Brooklyn Hts,"$25,000 to $34,999",2017,Number,1342,302
Park Slope,"$25,000 to $34,999",2017,Number,762,306
Crown Heights North,"$25,000 to $34,999",2017,Number,1690,308
Brownsville,"$25,000 to $34,999",2017,Number,1934,316
East New York,"$25,000 to $34,999",2017,Number,4769,305
Canarsie,"$25,000 to $34,999",2017,Number,3024,318
East Flatbush,"$25,000 to $34,999",2017,Number,2856,317
Crown Heights South,"$25,000 to $34,999",2017,Number,1808,309
Sunset Park,"$25,000 to $34,999",2017,Number,2962,307
Bay Ridge,"$25,000 to $34,999",2017,Number,2255,310
Borough Park,"$25,000 to $34,999",2017,Number,2864,312
Flatbush/Midwood,"$25,000 to $34,999",2017,Number,2806,314
Sheepshead Bay,"$25,000 to $34,999",2017,Number,3679,315
Bensonhurst,"$25,000 to $34,999",2017,Number,5179,311
Coney Island,"$25,000 to $34,999",2017,Number,3319,313
Astoria,"$25,000 to $34,999",2017,Number,3143,401
Jackson Heights,"$25,000 to $34,999",2017,Number,3762,403
Flushing,"$25,000 to $34,999",2017,Number,5314,407
Bayside,"$25,000 to $34,999",2017,Number,1825,411
Queens Village,"$25,000 to $34,999",2017,Number,2595,413
Fresh Meadows/Briarwood,"$25,000 to $34,999",2017,Number,2836,408
Elmhurst/Corona,"$25,000 to $34,999",2017,Number,3534,404
Rego Park/Forest Hills,"$25,000 to $34,999",2017,Number,995,406
Sunnyside/Woodside,"$25,000 to $34,999",2017,Number,2894,402
Ridgewood/Glendale,"$25,000 to $34,999",2017,Number,2912,405
Woodhaven,"$25,000 to $34,999",2017,Number,2321,409
Jamaica/St. Albans,"$25,000 to $34,999",2017,Number,3142,412
Howard Beach,"$25,000 to $34,999",2017,Number,2985,410
The Rockaways,"$25,000 to $34,999",2017,Number,1639,414
Bronx,"$25,000 to $34,999",2017,Number,37397,36005
Brooklyn,"$25,000 to $34,999",2017,Number,49579,36047
Manhattan,"$25,000 to $34,999",2017,Number,21644,36061
Queens,"$25,000 to $34,999",2017,Number,39897,36081
Staten Island,"$25,000 to $34,999",2017,Number,5770,36085
New York City,"$25,000 to $34,999",2017,Number,154287,3651000
Riverdale,"$25,000 to $34,999",2017,Percent,0.08725,208
Williamsbridge,"$25,000 to $34,999",2017,Percent,0.07547,212
Throgs Neck,"$25,000 to $34,999",2017,Percent,0.048,210
Pelham Parkway,"$25,000 to $34,999",2017,Percent,0.10372,211
Morrisania,"$25,000 to $34,999",2017,Percent,0.12905,203
East Tremont,"$25,000 to $34,999",2017,Percent,0.12905,206
Bedford Park,"$25,000 to $34,999",2017,Percent,0.15875,207
University Heights,"$25,000 to $34,999",2017,Percent,0.13571,205
Concourse/Highbridge,"$25,000 to $34,999",2017,Percent,0.11379,204
Unionport/Soundview,"$25,000 to $34,999",2017,Percent,0.11292,209
Mott Haven,"$25,000 to $34,999",2017,Percent,0.13254,201
Hunts Point,"$25,000 to $34,999",2017,Percent,0.13254,202
Washington Heights,"$25,000 to $34,999",2017,Percent,0.09974,112
Manhattanville,"$25,000 to $34,999",2017,Percent,0.10698,109
Central Harlem,"$25,000 to $34,999",2017,Percent,0.08481,110
East Harlem,"$25,000 to $34,999",2017,Percent,0.11546,111
Upper East Side,"$25,000 to $34,999",2017,Percent,0.00106,108
Upper West Side,"$25,000 to $34,999",2017,Percent,0.02221,107
Chelsea/Clinton,"$25,000 to $34,999",2017,Percent,0.07106,104
Midtown Business District,"$25,000 to $34,999",2017,Percent,0.07106,105
Murray Hill/Stuyvesant,"$25,000 to $34,999",2017,Percent,0.0458,106
Lower East Side,"$25,000 to $34,999",2017,Percent,0.12724,103
Battery Park/Tribeca,"$25,000 to $34,999",2017,Percent,0.02875,101
Greenwich Village,"$25,000 to $34,999",2017,Percent,0.02875,102
Tottenville,"$25,000 to $34,999",2017,Percent,0.03652,503
South Beach,"$25,000 to $34,999",2017,Percent,0.0667,502
St. George,"$25,000 to $34,999",2017,Percent,0.03961,501
Williamsburg/Greenpoint,"$25,000 to $34,999",2017,Percent,0.08346,301
Bushwick,"$25,000 to $34,999",2017,Percent,0.1019,304
Bedford Stuyvesant,"$25,000 to $34,999",2017,Percent,0.10749,303
Fort Greene/Brooklyn Hts,"$25,000 to $34,999",2017,Percent,0.04969,302
Park Slope,"$25,000 to $34,999",2017,Percent,0.02778,306
Crown Heights North,"$25,000 to $34,999",2017,Percent,0.0595,308
Brownsville,"$25,000 to $34,999",2017,Percent,0.09258,316
East New York,"$25,000 to $34,999",2017,Percent,0.12641,305
Canarsie,"$25,000 to $34,999",2017,Percent,0.05827,318
East Flatbush,"$25,000 to $34,999",2017,Percent,0.08709,317
Crown Heights South,"$25,000 to $34,999",2017,Percent,0.0745,309
Sunset Park,"$25,000 to $34,999",2017,Percent,0.09406,307
Bay Ridge,"$25,000 to $34,999",2017,Percent,0.07763,310
Borough Park,"$25,000 to $34,999",2017,Percent,0.0944,312
Flatbush/Midwood,"$25,000 to $34,999",2017,Percent,0.08414,314
Sheepshead Bay,"$25,000 to $34,999",2017,Percent,0.08917,315
Bensonhurst,"$25,000 to $34,999",2017,Percent,0.10585,311
Coney Island,"$25,000 to $34,999",2017,Percent,0.11088,313
Astoria,"$25,000 to $34,999",2017,Percent,0.09682,401
Jackson Heights,"$25,000 to $34,999",2017,Percent,0.11079,403
Flushing,"$25,000 to $34,999",2017,Percent,0.08626,407
Bayside,"$25,000 to $34,999",2017,Percent,0.06289,411
Queens Village,"$25,000 to $34,999",2017,Percent,0.05757,413
Fresh Meadows/Briarwood,"$25,000 to $34,999",2017,Percent,0.07938,408
Elmhurst/Corona,"$25,000 to $34,999",2017,Percent,0.11403,404
Rego Park/Forest Hills,"$25,000 to $34,999",2017,Percent,0.03517,406
Sunnyside/Woodside,"$25,000 to $34,999",2017,Percent,0.1012,402
Ridgewood/Glendale,"$25,000 to $34,999",2017,Percent,0.06448,405
Woodhaven,"$25,000 to $34,999",2017,Percent,0.07111,409
Jamaica/St. Albans,"$25,000 to $34,999",2017,Percent,0.06018,412
Howard Beach,"$25,000 to $34,999",2017,Percent,0.09479,410
The Rockaways,"$25,000 to $34,999",2017,Percent,0.05967,414
Bronx,"$25,000 to $34,999",2017,Percent,0.11193,36005
Brooklyn,"$25,000 to $34,999",2017,Percent,0.08539,36047
Manhattan,"$25,000 to $34,999",2017,Percent,0.06434,36061
Queens,"$25,000 to $34,999",2017,Percent,0.07752,36081
Staten Island,"$25,000 to $34,999",2017,Percent,0.04655,36085
New York City,"$25,000 to $34,999",2017,Percent,0.08164,3651000
Riverdale,"$35,000 to $49,999",2017,Number,3488,208
Williamsbridge,"$35,000 to $49,999",2017,Number,3936,212
Throgs Neck,"$35,000 to $49,999",2017,Number,4162,210
Pelham Parkway,"$35,000 to $49,999",2017,Number,4245,211
Morrisania,"$35,000 to $49,999",2017,Number,2914.44663,203
East Tremont,"$35,000 to $49,999",2017,Number,3042.55337,206
Bedford Park,"$35,000 to $49,999",2017,Number,4947,207
University Heights,"$35,000 to $49,999",2017,Number,5694,205
Concourse/Highbridge,"$35,000 to $49,999",2017,Number,7128,204
Unionport/Soundview,"$35,000 to $49,999",2017,Number,6213,209
Mott Haven,"$35,000 to $49,999",2017,Number,2173.11979,201
Hunts Point,"$35,000 to $49,999",2017,Number,1240.88021,202
Washington Heights,"$35,000 to $49,999",2017,Number,6292,112
Manhattanville,"$35,000 to $49,999",2017,Number,2775,109
Central Harlem,"$35,000 to $49,999",2017,Number,3845,110
East Harlem,"$35,000 to $49,999",2017,Number,3350,111
Upper East Side,"$35,000 to $49,999",2017,Number,1301,108
Upper West Side,"$35,000 to $49,999",2017,Number,2161,107
Chelsea/Clinton,"$35,000 to $49,999",2017,Number,155.2827,104
Midtown Business District,"$35,000 to $49,999",2017,Number,77.7173,105
Murray Hill/Stuyvesant,"$35,000 to $49,999",2017,Number,1362,106
Lower East Side,"$35,000 to $49,999",2017,Number,3185,103
Battery Park/Tribeca,"$35,000 to $49,999",2017,Number,210.8065,101
Greenwich Village,"$35,000 to $49,999",2017,Number,311.1935,102
Tottenville,"$35,000 to $49,999",2017,Number,2781,503
South Beach,"$35,000 to $49,999",2017,Number,2769,502
St. George,"$35,000 to $49,999",2017,Number,3817,501
Williamsburg/Greenpoint,"$35,000 to $49,999",2017,Number,3561,301
Bushwick,"$35,000 to $49,999",2017,Number,3552,304
Bedford Stuyvesant,"$35,000 to $49,999",2017,Number,3502,303
Fort Greene/Brooklyn Hts,"$35,000 to $49,999",2017,Number,1540,302
Park Slope,"$35,000 to $49,999",2017,Number,1810,306
Crown Heights North,"$35,000 to $49,999",2017,Number,4024,308
Brownsville,"$35,000 to $49,999",2017,Number,3100,316
East New York,"$35,000 to $49,999",2017,Number,5813,305
Canarsie,"$35,000 to $49,999",2017,Number,5112,318
East Flatbush,"$35,000 to $49,999",2017,Number,5764,317
Crown Heights South,"$35,000 to $49,999",2017,Number,4327,309
Sunset Park,"$35,000 to $49,999",2017,Number,4168,307
Bay Ridge,"$35,000 to $49,999",2017,Number,3224,310
Borough Park,"$35,000 to $49,999",2017,Number,4552,312
Flatbush/Midwood,"$35,000 to $49,999",2017,Number,3858,314
Sheepshead Bay,"$35,000 to $49,999",2017,Number,4271,315
Bensonhurst,"$35,000 to $49,999",2017,Number,6579,311
Coney Island,"$35,000 to $49,999",2017,Number,3881,313
Astoria,"$35,000 to $49,999",2017,Number,3967,401
Jackson Heights,"$35,000 to $49,999",2017,Number,5436,403
Flushing,"$35,000 to $49,999",2017,Number,8334,407
Bayside,"$35,000 to $49,999",2017,Number,2922,411
Queens Village,"$35,000 to $49,999",2017,Number,3302,413
Fresh Meadows/Briarwood,"$35,000 to $49,999",2017,Number,5022,408
Elmhurst/Corona,"$35,000 to $49,999",2017,Number,5455,404
Rego Park/Forest Hills,"$35,000 to $49,999",2017,Number,2473,406
Sunnyside/Woodside,"$35,000 to $49,999",2017,Number,2495,402
Ridgewood/Glendale,"$35,000 to $49,999",2017,Number,5340,405
Woodhaven,"$35,000 to $49,999",2017,Number,3108,409
Jamaica/St. Albans,"$35,000 to $49,999",2017,Number,6256,412
Howard Beach,"$35,000 to $49,999",2017,Number,3390,410
The Rockaways,"$35,000 to $49,999",2017,Number,3657,414
Bronx,"$35,000 to $49,999",2017,Number,49184,36005
Brooklyn,"$35,000 to $49,999",2017,Number,72638,36047
Manhattan,"$35,000 to $49,999",2017,Number,25026,36061
Queens,"$35,000 to $49,999",2017,Number,61157,36081
Staten Island,"$35,000 to $49,999",2017,Number,9367,36085
New York City,"$35,000 to $49,999",2017,Number,217372,3651000
Riverdale,"$35,000 to $49,999",2017,Percent,0.13442,208
Williamsbridge,"$35,000 to $49,999",2017,Percent,0.11576,212
Throgs Neck,"$35,000 to $49,999",2017,Percent,0.15524,210
Pelham Parkway,"$35,000 to $49,999",2017,Percent,0.14632,211
Morrisania,"$35,000 to $49,999",2017,Percent,0.1402,203
East Tremont,"$35,000 to $49,999",2017,Percent,0.1402,206
Bedford Park,"$35,000 to $49,999",2017,Percent,0.1479,207
University Heights,"$35,000 to $49,999",2017,Percent,0.17854,205
Concourse/Highbridge,"$35,000 to $49,999",2017,Percent,0.20975,204
Unionport/Soundview,"$35,000 to $49,999",2017,Percent,0.1419,209
Mott Haven,"$35,000 to $49,999",2017,Percent,0.10428,201
Hunts Point,"$35,000 to $49,999",2017,Percent,0.10428,202
Washington Heights,"$35,000 to $49,999",2017,Percent,0.1445,112
Manhattanville,"$35,000 to $49,999",2017,Percent,0.11498,109
Central Harlem,"$35,000 to $49,999",2017,Percent,0.11932,110
East Harlem,"$35,000 to $49,999",2017,Percent,0.12615,111
Upper East Side,"$35,000 to $49,999",2017,Percent,0.02702,108
Upper West Side,"$35,000 to $49,999",2017,Percent,0.0442,107
Chelsea/Clinton,"$35,000 to $49,999",2017,Percent,0.00937,104
Midtown Business District,"$35,000 to $49,999",2017,Percent,0.00937,105
Murray Hill/Stuyvesant,"$35,000 to $49,999",2017,Percent,0.04809,106
Lower East Side,"$35,000 to $49,999",2017,Percent,0.1045,103
Battery Park/Tribeca,"$35,000 to $49,999",2017,Percent,0.01784,101
Greenwich Village,"$35,000 to $49,999",2017,Percent,0.01784,102
Tottenville,"$35,000 to $49,999",2017,Percent,0.06465,503
South Beach,"$35,000 to $49,999",2017,Percent,0.07554,502
St. George,"$35,000 to $49,999",2017,Percent,0.0862,501
Williamsburg/Greenpoint,"$35,000 to $49,999",2017,Percent,0.11318,301
Bushwick,"$35,000 to $49,999",2017,Percent,0.13953,304
Bedford Stuyvesant,"$35,000 to $49,999",2017,Percent,0.12103,303
Fort Greene/Brooklyn Hts,"$35,000 to $49,999",2017,Percent,0.05702,302
Park Slope,"$35,000 to $49,999",2017,Percent,0.06598,306
Crown Heights North,"$35,000 to $49,999",2017,Percent,0.14168,308
Brownsville,"$35,000 to $49,999",2017,Percent,0.1484,316
East New York,"$35,000 to $49,999",2017,Percent,0.15408,305
Canarsie,"$35,000 to $49,999",2017,Percent,0.0985,318
East Flatbush,"$35,000 to $49,999",2017,Percent,0.17576,317
Crown Heights South,"$35,000 to $49,999",2017,Percent,0.17829,309
Sunset Park,"$35,000 to $49,999",2017,Percent,0.13236,307
Bay Ridge,"$35,000 to $49,999",2017,Percent,0.11099,310
Borough Park,"$35,000 to $49,999",2017,Percent,0.15004,312
Flatbush/Midwood,"$35,000 to $49,999",2017,Percent,0.11569,314
Sheepshead Bay,"$35,000 to $49,999",2017,Percent,0.10352,315
Bensonhurst,"$35,000 to $49,999",2017,Percent,0.13446,311
Coney Island,"$35,000 to $49,999",2017,Percent,0.12965,313
Astoria,"$35,000 to $49,999",2017,Percent,0.12221,401
Jackson Heights,"$35,000 to $49,999",2017,Percent,0.16009,403
Flushing,"$35,000 to $49,999",2017,Percent,0.13528,407
Bayside,"$35,000 to $49,999",2017,Percent,0.10069,411
Queens Village,"$35,000 to $49,999",2017,Percent,0.07326,413
Fresh Meadows/Briarwood,"$35,000 to $49,999",2017,Percent,0.14057,408
Elmhurst/Corona,"$35,000 to $49,999",2017,Percent,0.17602,404
Rego Park/Forest Hills,"$35,000 to $49,999",2017,Percent,0.08742,406
Sunnyside/Woodside,"$35,000 to $49,999",2017,Percent,0.08725,402
Ridgewood/Glendale,"$35,000 to $49,999",2017,Percent,0.11825,405
Woodhaven,"$35,000 to $49,999",2017,Percent,0.09522,409
Jamaica/St. Albans,"$35,000 to $49,999",2017,Percent,0.11982,412
Howard Beach,"$35,000 to $49,999",2017,Percent,0.10765,410
The Rockaways,"$35,000 to $49,999",2017,Percent,0.13314,414
Bronx,"$35,000 to $49,999",2017,Percent,0.14721,36005
Brooklyn,"$35,000 to $49,999",2017,Percent,0.1251,36047
Manhattan,"$35,000 to $49,999",2017,Percent,0.07439,36061
Queens,"$35,000 to $49,999",2017,Percent,0.11883,36081
Staten Island,"$35,000 to $49,999",2017,Percent,0.07557,36085
New York City,"$35,000 to $49,999",2017,Percent,0.11503,3651000
Riverdale,"$50,000 to $74,999",2017,Number,3743,208
Williamsbridge,"$50,000 to $74,999",2017,Number,6877,212
Throgs Neck,"$50,000 to $74,999",2017,Number,5240,210
Pelham Parkway,"$50,000 to $74,999",2017,Number,5792,211
Morrisania,"$50,000 to $74,999",2017,Number,3550.46822,203
East Tremont,"$50,000 to $74,999",2017,Number,3706.53178,206
Bedford Park,"$50,000 to $74,999",2017,Number,5921,207
University Heights,"$50,000 to $74,999",2017,Number,4023,205
Concourse/Highbridge,"$50,000 to $74,999",2017,Number,6121,204
Unionport/Soundview,"$50,000 to $74,999",2017,Number,8688,209
Mott Haven,"$50,000 to $74,999",2017,Number,3083.99689,201
Hunts Point,"$50,000 to $74,999",2017,Number,1761.00311,202
Washington Heights,"$50,000 to $74,999",2017,Number,8201,112
Manhattanville,"$50,000 to $74,999",2017,Number,3410,109
Central Harlem,"$50,000 to $74,999",2017,Number,4628,110
East Harlem,"$50,000 to $74,999",2017,Number,4520,111
Upper East Side,"$50,000 to $74,999",2017,Number,3104,108
Upper West Side,"$50,000 to $74,999",2017,Number,1653,107
Chelsea/Clinton,"$50,000 to $74,999",2017,Number,1162.95411,104
Midtown Business District,"$50,000 to $74,999",2017,Number,582.04589,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2017,Number,1138,106
Lower East Side,"$50,000 to $74,999",2017,Number,3841,103
Battery Park/Tribeca,"$50,000 to $74,999",2017,Number,639.68868,101
Greenwich Village,"$50,000 to $74,999",2017,Number,944.31132,102
Tottenville,"$50,000 to $74,999",2017,Number,5435,503
South Beach,"$50,000 to $74,999",2017,Number,6251,502
St. George,"$50,000 to $74,999",2017,Number,6377,501
Williamsburg/Greenpoint,"$50,000 to $74,999",2017,Number,3931,301
Bushwick,"$50,000 to $74,999",2017,Number,4387,304
Bedford Stuyvesant,"$50,000 to $74,999",2017,Number,4379,303
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2017,Number,2809,302
Park Slope,"$50,000 to $74,999",2017,Number,1219,306
Crown Heights North,"$50,000 to $74,999",2017,Number,3324,308
Brownsville,"$50,000 to $74,999",2017,Number,3388,316
East New York,"$50,000 to $74,999",2017,Number,6922,305
Canarsie,"$50,000 to $74,999",2017,Number,8496,318
East Flatbush,"$50,000 to $74,999",2017,Number,5800,317
Crown Heights South,"$50,000 to $74,999",2017,Number,4599,309
Sunset Park,"$50,000 to $74,999",2017,Number,4324,307
Bay Ridge,"$50,000 to $74,999",2017,Number,4180,310
Borough Park,"$50,000 to $74,999",2017,Number,4311,312
Flatbush/Midwood,"$50,000 to $74,999",2017,Number,7261,314
Sheepshead Bay,"$50,000 to $74,999",2017,Number,5983,315
Bensonhurst,"$50,000 to $74,999",2017,Number,7762,311
Coney Island,"$50,000 to $74,999",2017,Number,4615,313
Astoria,"$50,000 to $74,999",2017,Number,4661,401
Jackson Heights,"$50,000 to $74,999",2017,Number,7523,403
Flushing,"$50,000 to $74,999",2017,Number,11782,407
Bayside,"$50,000 to $74,999",2017,Number,4430,411
Queens Village,"$50,000 to $74,999",2017,Number,7114,413
Fresh Meadows/Briarwood,"$50,000 to $74,999",2017,Number,6563,408
Elmhurst/Corona,"$50,000 to $74,999",2017,Number,5934,404
Rego Park/Forest Hills,"$50,000 to $74,999",2017,Number,3651,406
Sunnyside/Woodside,"$50,000 to $74,999",2017,Number,6840,402
Ridgewood/Glendale,"$50,000 to $74,999",2017,Number,8955,405
Woodhaven,"$50,000 to $74,999",2017,Number,6705,409
Jamaica/St. Albans,"$50,000 to $74,999",2017,Number,10098,412
Howard Beach,"$50,000 to $74,999",2017,Number,4984,410
The Rockaways,"$50,000 to $74,999",2017,Number,5312,414
Bronx,"$50,000 to $74,999",2017,Number,58507,36005
Brooklyn,"$50,000 to $74,999",2017,Number,87690,36047
Manhattan,"$50,000 to $74,999",2017,Number,33824,36061
Queens,"$50,000 to $74,999",2017,Number,94535,36081
Staten Island,"$50,000 to $74,999",2017,Number,18063,36085
New York City,"$50,000 to $74,999",2017,Number,292619,3651000
Riverdale,"$50,000 to $74,999",2017,Percent,0.14425,208
Williamsbridge,"$50,000 to $74,999",2017,Percent,0.20226,212
Throgs Neck,"$50,000 to $74,999",2017,Percent,0.19545,210
Pelham Parkway,"$50,000 to $74,999",2017,Percent,0.19965,211
Morrisania,"$50,000 to $74,999",2017,Percent,0.1708,203
East Tremont,"$50,000 to $74,999",2017,Percent,0.1708,206
Bedford Park,"$50,000 to $74,999",2017,Percent,0.17702,207
University Heights,"$50,000 to $74,999",2017,Percent,0.12614,205
Concourse/Highbridge,"$50,000 to $74,999",2017,Percent,0.18012,204
Unionport/Soundview,"$50,000 to $74,999",2017,Percent,0.19843,209
Mott Haven,"$50,000 to $74,999",2017,Percent,0.14799,201
Hunts Point,"$50,000 to $74,999",2017,Percent,0.14799,202
Washington Heights,"$50,000 to $74,999",2017,Percent,0.18834,112
Manhattanville,"$50,000 to $74,999",2017,Percent,0.14129,109
Central Harlem,"$50,000 to $74,999",2017,Percent,0.14362,110
East Harlem,"$50,000 to $74,999",2017,Percent,0.17021,111
Upper East Side,"$50,000 to $74,999",2017,Percent,0.06447,108
Upper West Side,"$50,000 to $74,999",2017,Percent,0.03381,107
Chelsea/Clinton,"$50,000 to $74,999",2017,Percent,0.07018,104
Midtown Business District,"$50,000 to $74,999",2017,Percent,0.07018,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2017,Percent,0.04018,106
Lower East Side,"$50,000 to $74,999",2017,Percent,0.12602,103
Battery Park/Tribeca,"$50,000 to $74,999",2017,Percent,0.05414,101
Greenwich Village,"$50,000 to $74,999",2017,Percent,0.05414,102
Tottenville,"$50,000 to $74,999",2017,Percent,0.12634,503
South Beach,"$50,000 to $74,999",2017,Percent,0.17054,502
St. George,"$50,000 to $74,999",2017,Percent,0.14401,501
Williamsburg/Greenpoint,"$50,000 to $74,999",2017,Percent,0.12494,301
Bushwick,"$50,000 to $74,999",2017,Percent,0.17234,304
Bedford Stuyvesant,"$50,000 to $74,999",2017,Percent,0.15134,303
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2017,Percent,0.104,302
Park Slope,"$50,000 to $74,999",2017,Percent,0.04444,306
Crown Heights North,"$50,000 to $74,999",2017,Percent,0.11703,308
Brownsville,"$50,000 to $74,999",2017,Percent,0.16218,316
East New York,"$50,000 to $74,999",2017,Percent,0.18348,305
Canarsie,"$50,000 to $74,999",2017,Percent,0.16371,318
East Flatbush,"$50,000 to $74,999",2017,Percent,0.17686,317
Crown Heights South,"$50,000 to $74,999",2017,Percent,0.18949,309
Sunset Park,"$50,000 to $74,999",2017,Percent,0.13732,307
Bay Ridge,"$50,000 to $74,999",2017,Percent,0.1439,310
Borough Park,"$50,000 to $74,999",2017,Percent,0.1421,312
Flatbush/Midwood,"$50,000 to $74,999",2017,Percent,0.21773,314
Sheepshead Bay,"$50,000 to $74,999",2017,Percent,0.14502,315
Bensonhurst,"$50,000 to $74,999",2017,Percent,0.15864,311
Coney Island,"$50,000 to $74,999",2017,Percent,0.15417,313
Astoria,"$50,000 to $74,999",2017,Percent,0.14359,401
Jackson Heights,"$50,000 to $74,999",2017,Percent,0.22156,403
Flushing,"$50,000 to $74,999",2017,Percent,0.19125,407
Bayside,"$50,000 to $74,999",2017,Percent,0.15265,411
Queens Village,"$50,000 to $74,999",2017,Percent,0.15783,413
Fresh Meadows/Briarwood,"$50,000 to $74,999",2017,Percent,0.18371,408
Elmhurst/Corona,"$50,000 to $74,999",2017,Percent,0.19147,404
Rego Park/Forest Hills,"$50,000 to $74,999",2017,Percent,0.12907,406
Sunnyside/Woodside,"$50,000 to $74,999",2017,Percent,0.23919,402
Ridgewood/Glendale,"$50,000 to $74,999",2017,Percent,0.1983,405
Woodhaven,"$50,000 to $74,999",2017,Percent,0.20542,409
Jamaica/St. Albans,"$50,000 to $74,999",2017,Percent,0.19341,412
Howard Beach,"$50,000 to $74,999",2017,Percent,0.15827,410
The Rockaways,"$50,000 to $74,999",2017,Percent,0.1934,414
Bronx,"$50,000 to $74,999",2017,Percent,0.17512,36005
Brooklyn,"$50,000 to $74,999",2017,Percent,0.15103,36047
Manhattan,"$50,000 to $74,999",2017,Percent,0.10054,36061
Queens,"$50,000 to $74,999",2017,Percent,0.18368,36081
Staten Island,"$50,000 to $74,999",2017,Percent,0.14572,36085
New York City,"$50,000 to $74,999",2017,Percent,0.15484,3651000
Riverdale,"$75,000 to $99,999",2017,Number,2309,208
Williamsbridge,"$75,000 to $99,999",2017,Number,6267,212
Throgs Neck,"$75,000 to $99,999",2017,Number,4188,210
Pelham Parkway,"$75,000 to $99,999",2017,Number,2854,211
Morrisania,"$75,000 to $99,999",2017,Number,1750.03787,203
East Tremont,"$75,000 to $99,999",2017,Number,1826.96213,206
Bedford Park,"$75,000 to $99,999",2017,Number,3748,207
University Heights,"$75,000 to $99,999",2017,Number,2694,205
Concourse/Highbridge,"$75,000 to $99,999",2017,Number,1528,204
Unionport/Soundview,"$75,000 to $99,999",2017,Number,3737,209
Mott Haven,"$75,000 to $99,999",2017,Number,1717.99951,201
Hunts Point,"$75,000 to $99,999",2017,Number,981.00049,202
Washington Heights,"$75,000 to $99,999",2017,Number,5835,112
Manhattanville,"$75,000 to $99,999",2017,Number,1844,109
Central Harlem,"$75,000 to $99,999",2017,Number,3222,110
East Harlem,"$75,000 to $99,999",2017,Number,2844,111
Upper East Side,"$75,000 to $99,999",2017,Number,4204,108
Upper West Side,"$75,000 to $99,999",2017,Number,3699,107
Chelsea/Clinton,"$75,000 to $99,999",2017,Number,1640.13184,104
Midtown Business District,"$75,000 to $99,999",2017,Number,820.86816,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2017,Number,1368,106
Lower East Side,"$75,000 to $99,999",2017,Number,1875,103
Battery Park/Tribeca,"$75,000 to $99,999",2017,Number,985.78287,101
Greenwich Village,"$75,000 to $99,999",2017,Number,1455.21713,102
