"Name","Household Income"
"Description","Households by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19001 (2005-2018); retrieved from&nbsp;<a href=""https://data.census.gov/"" target=""_blank"">https://data.census.gov/</a>."
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Chelsea/Clinton,"$50,000 to $74,999",2017,Percent,0.10444,104
Midtown Business District,"$50,000 to $74,999",2017,Percent,0.10444,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2017,Percent,0.10196,106
Upper West Side,"$50,000 to $74,999",2017,Percent,0.08845,107
Upper East Side,"$50,000 to $74,999",2017,Percent,0.11237,108
Manhattanville,"$50,000 to $74,999",2017,Percent,0.13805,109
Central Harlem,"$50,000 to $74,999",2017,Percent,0.13661,110
East Harlem,"$50,000 to $74,999",2017,Percent,0.15833,111
Washington Heights,"$50,000 to $74,999",2017,Percent,0.17062,112
Mott Haven,"$50,000 to $74,999",2017,Percent,0.10519,201
Hunts Point,"$50,000 to $74,999",2017,Percent,0.10519,202
Morrisania,"$50,000 to $74,999",2017,Percent,0.15174,203
Concourse/Highbridge,"$50,000 to $74,999",2017,Percent,0.14586,204
University Heights,"$50,000 to $74,999",2017,Percent,0.12725,205
East Tremont,"$50,000 to $74,999",2017,Percent,0.15174,206
Bedford Park,"$50,000 to $74,999",2017,Percent,0.18723,207
Riverdale,"$50,000 to $74,999",2017,Percent,0.14859,208
Unionport/Soundview,"$50,000 to $74,999",2017,Percent,0.18354,209
Throgs Neck,"$50,000 to $74,999",2017,Percent,0.15786,210
Pelham Parkway,"$50,000 to $74,999",2017,Percent,0.18107,211
Williamsbridge,"$50,000 to $74,999",2017,Percent,0.19524,212
Williamsburg/Greenpoint,"$50,000 to $74,999",2017,Percent,0.11608,301
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2017,Percent,0.1071,302
Bedford Stuyvesant,"$50,000 to $74,999",2017,Percent,0.14644,303
Bushwick,"$50,000 to $74,999",2017,Percent,0.15422,304
East New York,"$50,000 to $74,999",2017,Percent,0.1556,305
Park Slope,"$50,000 to $74,999",2017,Percent,0.07303,306
Sunset Park,"$50,000 to $74,999",2017,Percent,0.13775,307
Crown Heights North,"$50,000 to $74,999",2017,Percent,0.13724,308
Crown Heights South,"$50,000 to $74,999",2017,Percent,0.17099,309
Bay Ridge,"$50,000 to $74,999",2017,Percent,0.1456,310
Bensonhurst,"$50,000 to $74,999",2017,Percent,0.16256,311
Borough Park,"$50,000 to $74,999",2017,Percent,0.12781,312
Coney Island,"$50,000 to $74,999",2017,Percent,0.13133,313
Flatbush/Midwood,"$50,000 to $74,999",2017,Percent,0.19254,314
Sheepshead Bay,"$50,000 to $74,999",2017,Percent,0.14763,315
Brownsville,"$50,000 to $74,999",2017,Percent,0.11162,316
East Flatbush,"$50,000 to $74,999",2017,Percent,0.1538,317
Canarsie,"$50,000 to $74,999",2017,Percent,0.14706,318
Astoria,"$50,000 to $74,999",2017,Percent,0.15154,401
Sunnyside/Woodside,"$50,000 to $74,999",2017,Percent,0.22507,402
Jackson Heights,"$50,000 to $74,999",2017,Percent,0.19701,403
Elmhurst/Corona,"$50,000 to $74,999",2017,Percent,0.19052,404
Ridgewood/Glendale,"$50,000 to $74,999",2017,Percent,0.19647,405
Rego Park/Forest Hills,"$50,000 to $74,999",2017,Percent,0.15376,406
Flushing,"$50,000 to $74,999",2017,Percent,0.16352,407
Fresh Meadows/Briarwood,"$50,000 to $74,999",2017,Percent,0.18744,408
Woodhaven,"$50,000 to $74,999",2017,Percent,0.19781,409
Howard Beach,"$50,000 to $74,999",2017,Percent,0.15797,410
Bayside,"$50,000 to $74,999",2017,Percent,0.17297,411
Jamaica/St. Albans,"$50,000 to $74,999",2017,Percent,0.18762,412
Queens Village,"$50,000 to $74,999",2017,Percent,0.13847,413
The Rockaways,"$50,000 to $74,999",2017,Percent,0.17858,414
St. George,"$50,000 to $74,999",2017,Percent,0.13933,501
South Beach,"$50,000 to $74,999",2017,Percent,0.1628,502
Tottenville,"$50,000 to $74,999",2017,Percent,0.12111,503
Bronx,"$50,000 to $74,999",2017,Percent,0.15836,36005
Brooklyn,"$50,000 to $74,999",2017,Percent,0.14057,36047
Manhattan,"$50,000 to $74,999",2017,Percent,0.11643,36061
Queens,"$50,000 to $74,999",2017,Percent,0.1775,36081
Staten Island,"$50,000 to $74,999",2017,Percent,0.14007,36085
New York City,"$50,000 to $74,999",2017,Percent,0.14653,3651000
Battery Park/Tribeca,"$75,000 to $99,999",2017,Number,2871.32985,101
Greenwich Village,"$75,000 to $99,999",2017,Number,4238.67015,102
Lower East Side,"$75,000 to $99,999",2017,Number,4850,103
Chelsea/Clinton,"$75,000 to $99,999",2017,Number,5558.85401,104
Midtown Business District,"$75,000 to $99,999",2017,Number,2782.14599,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2017,Number,6652,106
Upper West Side,"$75,000 to $99,999",2017,Number,7994,107
Upper East Side,"$75,000 to $99,999",2017,Number,12161,108
Manhattanville,"$75,000 to $99,999",2017,Number,4286,109
Central Harlem,"$75,000 to $99,999",2017,Number,5173,110
East Harlem,"$75,000 to $99,999",2017,Number,4917,111
Washington Heights,"$75,000 to $99,999",2017,Number,10148,112
Mott Haven,"$75,000 to $99,999",2017,Number,2264.14385,201
Hunts Point,"$75,000 to $99,999",2017,Number,1292.85615,202
Morrisania,"$75,000 to $99,999",2017,Number,2138.50029,203
Concourse/Highbridge,"$75,000 to $99,999",2017,Number,2427,204
University Heights,"$75,000 to $99,999",2017,Number,3575,205
East Tremont,"$75,000 to $99,999",2017,Number,2232.49971,206
Bedford Park,"$75,000 to $99,999",2017,Number,5137,207
Riverdale,"$75,000 to $99,999",2017,Number,4544,208
Unionport/Soundview,"$75,000 to $99,999",2017,Number,4945,209
Throgs Neck,"$75,000 to $99,999",2017,Number,6797,210
Pelham Parkway,"$75,000 to $99,999",2017,Number,4321,211
Williamsbridge,"$75,000 to $99,999",2017,Number,7146,212
Williamsburg/Greenpoint,"$75,000 to $99,999",2017,Number,6750,301
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2017,Number,7287,302
Bedford Stuyvesant,"$75,000 to $99,999",2017,Number,5425,303
Bushwick,"$75,000 to $99,999",2017,Number,4835,304
East New York,"$75,000 to $99,999",2017,Number,5669,305
Park Slope,"$75,000 to $99,999",2017,Number,5352,306
Sunset Park,"$75,000 to $99,999",2017,Number,5703,307
Crown Heights North,"$75,000 to $99,999",2017,Number,5321,308
Crown Heights South,"$75,000 to $99,999",2017,Number,5857,309
Bay Ridge,"$75,000 to $99,999",2017,Number,4967,310
Bensonhurst,"$75,000 to $99,999",2017,Number,7540,311
Borough Park,"$75,000 to $99,999",2017,Number,4229,312
Coney Island,"$75,000 to $99,999",2017,Number,3810,313
Flatbush/Midwood,"$75,000 to $99,999",2017,Number,5866,314
Sheepshead Bay,"$75,000 to $99,999",2017,Number,5408,315
Brownsville,"$75,000 to $99,999",2017,Number,3255,316
East Flatbush,"$75,000 to $99,999",2017,Number,7119,317
Canarsie,"$75,000 to $99,999",2017,Number,11376,318
Astoria,"$75,000 to $99,999",2017,Number,9199,401
Sunnyside/Woodside,"$75,000 to $99,999",2017,Number,6311,402
Jackson Heights,"$75,000 to $99,999",2017,Number,6850,403
Elmhurst/Corona,"$75,000 to $99,999",2017,Number,5727,404
Ridgewood/Glendale,"$75,000 to $99,999",2017,Number,8457,405
Rego Park/Forest Hills,"$75,000 to $99,999",2017,Number,6953,406
Flushing,"$75,000 to $99,999",2017,Number,10305,407
Fresh Meadows/Briarwood,"$75,000 to $99,999",2017,Number,7538,408
Woodhaven,"$75,000 to $99,999",2017,Number,7618,409
Howard Beach,"$75,000 to $99,999",2017,Number,5878,410
Bayside,"$75,000 to $99,999",2017,Number,4062,411
Jamaica/St. Albans,"$75,000 to $99,999",2017,Number,8928,412
Queens Village,"$75,000 to $99,999",2017,Number,9303,413
The Rockaways,"$75,000 to $99,999",2017,Number,4441,414
St. George,"$75,000 to $99,999",2017,Number,6482,501
South Beach,"$75,000 to $99,999",2017,Number,6132,502
Tottenville,"$75,000 to $99,999",2017,Number,6180,503
Bronx,"$75,000 to $99,999",2017,Number,46820,36005
Brooklyn,"$75,000 to $99,999",2017,Number,105769,36047
Manhattan,"$75,000 to $99,999",2017,Number,71632,36061
Queens,"$75,000 to $99,999",2017,Number,101570,36081
Staten Island,"$75,000 to $99,999",2017,Number,18794,36085
New York City,"$75,000 to $99,999",2017,Number,344585,3651000
Battery Park/Tribeca,"$75,000 to $99,999",2017,Percent,0.09921,101
Greenwich Village,"$75,000 to $99,999",2017,Percent,0.09921,102
Lower East Side,"$75,000 to $99,999",2017,Percent,0.0679,103
Chelsea/Clinton,"$75,000 to $99,999",2017,Percent,0.09262,104
Midtown Business District,"$75,000 to $99,999",2017,Percent,0.09262,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2017,Percent,0.08176,106
Upper West Side,"$75,000 to $99,999",2017,Percent,0.08075,107
Upper East Side,"$75,000 to $99,999",2017,Percent,0.1121,108
Manhattanville,"$75,000 to $99,999",2017,Percent,0.08655,109
Central Harlem,"$75,000 to $99,999",2017,Percent,0.08309,110
East Harlem,"$75,000 to $99,999",2017,Percent,0.0931,111
Washington Heights,"$75,000 to $99,999",2017,Percent,0.13073,112
Mott Haven,"$75,000 to $99,999",2017,Percent,0.06731,201
Hunts Point,"$75,000 to $99,999",2017,Percent,0.06731,202
Morrisania,"$75,000 to $99,999",2017,Percent,0.06925,203
Concourse/Highbridge,"$75,000 to $99,999",2017,Percent,0.04766,204
University Heights,"$75,000 to $99,999",2017,Percent,0.07752,205
East Tremont,"$75,000 to $99,999",2017,Percent,0.06925,206
Bedford Park,"$75,000 to $99,999",2017,Percent,0.11085,207
Riverdale,"$75,000 to $99,999",2017,Percent,0.10573,208
Unionport/Soundview,"$75,000 to $99,999",2017,Percent,0.07735,209
Throgs Neck,"$75,000 to $99,999",2017,Percent,0.15006,210
Pelham Parkway,"$75,000 to $99,999",2017,Percent,0.09953,211
Williamsbridge,"$75,000 to $99,999",2017,Percent,0.14576,212
Williamsburg/Greenpoint,"$75,000 to $99,999",2017,Percent,0.10512,301
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2017,Percent,0.12256,302
Bedford Stuyvesant,"$75,000 to $99,999",2017,Percent,0.10342,303
Bushwick,"$75,000 to $99,999",2017,Percent,0.1012,304
East New York,"$75,000 to $99,999",2017,Percent,0.09509,305
Park Slope,"$75,000 to $99,999",2017,Percent,0.11529,306
Sunset Park,"$75,000 to $99,999",2017,Percent,0.13024,307
Crown Heights North,"$75,000 to $99,999",2017,Percent,0.09487,308
Crown Heights South,"$75,000 to $99,999",2017,Percent,0.13221,309
Bay Ridge,"$75,000 to $99,999",2017,Percent,0.10698,310
Bensonhurst,"$75,000 to $99,999",2017,Percent,0.11701,311
Borough Park,"$75,000 to $99,999",2017,Percent,0.10325,312
Coney Island,"$75,000 to $99,999",2017,Percent,0.0803,313
Flatbush/Midwood,"$75,000 to $99,999",2017,Percent,0.10512,314
Sheepshead Bay,"$75,000 to $99,999",2017,Percent,0.09089,315
Brownsville,"$75,000 to $99,999",2017,Percent,0.07027,316
East Flatbush,"$75,000 to $99,999",2017,Percent,0.13696,317
Canarsie,"$75,000 to $99,999",2017,Percent,0.16432,318
Astoria,"$75,000 to $99,999",2017,Percent,0.13721,401
Sunnyside/Woodside,"$75,000 to $99,999",2017,Percent,0.12025,402
Jackson Heights,"$75,000 to $99,999",2017,Percent,0.13827,403
Elmhurst/Corona,"$75,000 to $99,999",2017,Percent,0.13533,404
Ridgewood/Glendale,"$75,000 to $99,999",2017,Percent,0.13458,405
Rego Park/Forest Hills,"$75,000 to $99,999",2017,Percent,0.13581,406
Flushing,"$75,000 to $99,999",2017,Percent,0.11425,407
Fresh Meadows/Briarwood,"$75,000 to $99,999",2017,Percent,0.13793,408
Woodhaven,"$75,000 to $99,999",2017,Percent,0.16769,409
Howard Beach,"$75,000 to $99,999",2017,Percent,0.15435,410
Bayside,"$75,000 to $99,999",2017,Percent,0.09738,411
Jamaica/St. Albans,"$75,000 to $99,999",2017,Percent,0.1235,412
Queens Village,"$75,000 to $99,999",2017,Percent,0.15888,413
The Rockaways,"$75,000 to $99,999",2017,Percent,0.10344,414
St. George,"$75,000 to $99,999",2017,Percent,0.10485,501
South Beach,"$75,000 to $99,999",2017,Percent,0.12653,502
Tottenville,"$75,000 to $99,999",2017,Percent,0.11094,503
Bronx,"$75,000 to $99,999",2017,Percent,0.0929,36005
Brooklyn,"$75,000 to $99,999",2017,Percent,0.11061,36047
Manhattan,"$75,000 to $99,999",2017,Percent,0.09373,36061
Queens,"$75,000 to $99,999",2017,Percent,0.13204,36081
Staten Island,"$75,000 to $99,999",2017,Percent,0.11322,36085
New York City,"$75,000 to $99,999",2017,Percent,0.10906,3651000
Battery Park/Tribeca,"Under $15,000",2017,Number,2349.56359,101
Greenwich Village,"Under $15,000",2017,Number,3468.43641,102
Lower East Side,"Under $15,000",2017,Number,18470,103
Chelsea/Clinton,"Under $15,000",2017,Number,7134.34026,104
Midtown Business District,"Under $15,000",2017,Number,3570.65974,105
Murray Hill/Stuyvesant,"Under $15,000",2017,Number,6683,106
Upper West Side,"Under $15,000",2017,Number,10560,107
Upper East Side,"Under $15,000",2017,Number,6901,108
Manhattanville,"Under $15,000",2017,Number,9925,109
Central Harlem,"Under $15,000",2017,Number,14127,110
East Harlem,"Under $15,000",2017,Number,14595,111
Washington Heights,"Under $15,000",2017,Number,12365,112
Mott Haven,"Under $15,000",2017,Number,12598.87522,201
Hunts Point,"Under $15,000",2017,Number,7194.12478,202
Morrisania,"Under $15,000",2017,Number,9825.06584,203
Concourse/Highbridge,"Under $15,000",2017,Number,14179,204
University Heights,"Under $15,000",2017,Number,14043,205
East Tremont,"Under $15,000",2017,Number,10256.93416,206
Bedford Park,"Under $15,000",2017,Number,11282,207
Riverdale,"Under $15,000",2017,Number,5053,208
Unionport/Soundview,"Under $15,000",2017,Number,13470,209
Throgs Neck,"Under $15,000",2017,Number,6359,210
Pelham Parkway,"Under $15,000",2017,Number,6991,211
Williamsbridge,"Under $15,000",2017,Number,6218,212
Williamsburg/Greenpoint,"Under $15,000",2017,Number,9985,301
Fort Greene/Brooklyn Hts,"Under $15,000",2017,Number,5976,302
Bedford Stuyvesant,"Under $15,000",2017,Number,8890,303
Bushwick,"Under $15,000",2017,Number,9166,304
East New York,"Under $15,000",2017,Number,14777,305
Park Slope,"Under $15,000",2017,Number,4000,306
Sunset Park,"Under $15,000",2017,Number,6311,307
Crown Heights North,"Under $15,000",2017,Number,10817,308
Crown Heights South,"Under $15,000",2017,Number,7594,309
Bay Ridge,"Under $15,000",2017,Number,5062,310
Bensonhurst,"Under $15,000",2017,Number,7591,311
Borough Park,"Under $15,000",2017,Number,6935,312
Coney Island,"Under $15,000",2017,Number,13383,313
Flatbush/Midwood,"Under $15,000",2017,Number,10031,314
Sheepshead Bay,"Under $15,000",2017,Number,8531,315
Brownsville,"Under $15,000",2017,Number,20849,316
East Flatbush,"Under $15,000",2017,Number,8505,317
Canarsie,"Under $15,000",2017,Number,5438,318
Astoria,"Under $15,000",2017,Number,6813,401
Sunnyside/Woodside,"Under $15,000",2017,Number,3755,402
Jackson Heights,"Under $15,000",2017,Number,4831,403
Elmhurst/Corona,"Under $15,000",2017,Number,3878,404
Ridgewood/Glendale,"Under $15,000",2017,Number,4291,405
Rego Park/Forest Hills,"Under $15,000",2017,Number,3578,406
Flushing,"Under $15,000",2017,Number,12907,407
Fresh Meadows/Briarwood,"Under $15,000",2017,Number,4123,408
Woodhaven,"Under $15,000",2017,Number,3901,409
Howard Beach,"Under $15,000",2017,Number,3042,410
Bayside,"Under $15,000",2017,Number,3361,411
Jamaica/St. Albans,"Under $15,000",2017,Number,7838,412
Queens Village,"Under $15,000",2017,Number,4805,413
The Rockaways,"Under $15,000",2017,Number,7175,414
St. George,"Under $15,000",2017,Number,12170,501
South Beach,"Under $15,000",2017,Number,3677,502
Tottenville,"Under $15,000",2017,Number,4730,503
Bronx,"Under $15,000",2017,Number,117470,36005
Brooklyn,"Under $15,000",2017,Number,163841,36047
Manhattan,"Under $15,000",2017,Number,110149,36061
Queens,"Under $15,000",2017,Number,74298,36081
Staten Island,"Under $15,000",2017,Number,20577,36085
New York City,"Under $15,000",2017,Number,486335,3651000
Battery Park/Tribeca,"Under $15,000",2017,Percent,0.08118,101
Greenwich Village,"Under $15,000",2017,Percent,0.08118,102
Lower East Side,"Under $15,000",2017,Percent,0.25858,103
Chelsea/Clinton,"Under $15,000",2017,Percent,0.11888,104
Midtown Business District,"Under $15,000",2017,Percent,0.11888,105
Murray Hill/Stuyvesant,"Under $15,000",2017,Percent,0.08214,106
Upper West Side,"Under $15,000",2017,Percent,0.10667,107
Upper East Side,"Under $15,000",2017,Percent,0.06361,108
Manhattanville,"Under $15,000",2017,Percent,0.20042,109
Central Harlem,"Under $15,000",2017,Percent,0.22692,110
East Harlem,"Under $15,000",2017,Percent,0.27635,111
Washington Heights,"Under $15,000",2017,Percent,0.15929,112
Mott Haven,"Under $15,000",2017,Percent,0.37454,201
Hunts Point,"Under $15,000",2017,Percent,0.37454,202
Morrisania,"Under $15,000",2017,Percent,0.31818,203
Concourse/Highbridge,"Under $15,000",2017,Percent,0.27843,204
University Heights,"Under $15,000",2017,Percent,0.30452,205
East Tremont,"Under $15,000",2017,Percent,0.31818,206
Bedford Park,"Under $15,000",2017,Percent,0.24345,207
Riverdale,"Under $15,000",2017,Percent,0.11758,208
Unionport/Soundview,"Under $15,000",2017,Percent,0.2107,209
Throgs Neck,"Under $15,000",2017,Percent,0.14039,210
Pelham Parkway,"Under $15,000",2017,Percent,0.16103,211
Williamsbridge,"Under $15,000",2017,Percent,0.12683,212
Williamsburg/Greenpoint,"Under $15,000",2017,Percent,0.15549,301
Fort Greene/Brooklyn Hts,"Under $15,000",2017,Percent,0.10051,302
Bedford Stuyvesant,"Under $15,000",2017,Percent,0.16947,303
Bushwick,"Under $15,000",2017,Percent,0.19185,304
East New York,"Under $15,000",2017,Percent,0.24787,305
Park Slope,"Under $15,000",2017,Percent,0.08617,306
Sunset Park,"Under $15,000",2017,Percent,0.14413,307
Crown Heights North,"Under $15,000",2017,Percent,0.19286,308
Crown Heights South,"Under $15,000",2017,Percent,0.17141,309
Bay Ridge,"Under $15,000",2017,Percent,0.10902,310
Bensonhurst,"Under $15,000",2017,Percent,0.1178,311
Borough Park,"Under $15,000",2017,Percent,0.16932,312
Coney Island,"Under $15,000",2017,Percent,0.28207,313
Flatbush/Midwood,"Under $15,000",2017,Percent,0.17976,314
Sheepshead Bay,"Under $15,000",2017,Percent,0.14337,315
Brownsville,"Under $15,000",2017,Percent,0.45012,316
East Flatbush,"Under $15,000",2017,Percent,0.16363,317
Canarsie,"Under $15,000",2017,Percent,0.07855,318
Astoria,"Under $15,000",2017,Percent,0.10162,401
Sunnyside/Woodside,"Under $15,000",2017,Percent,0.07155,402
Jackson Heights,"Under $15,000",2017,Percent,0.09752,403
Elmhurst/Corona,"Under $15,000",2017,Percent,0.09164,404
Ridgewood/Glendale,"Under $15,000",2017,Percent,0.06829,405
Rego Park/Forest Hills,"Under $15,000",2017,Percent,0.06989,406
Flushing,"Under $15,000",2017,Percent,0.14309,407
Fresh Meadows/Briarwood,"Under $15,000",2017,Percent,0.07544,408
Woodhaven,"Under $15,000",2017,Percent,0.08587,409
Howard Beach,"Under $15,000",2017,Percent,0.07988,410
Bayside,"Under $15,000",2017,Percent,0.08058,411
Jamaica/St. Albans,"Under $15,000",2017,Percent,0.10842,412
Queens Village,"Under $15,000",2017,Percent,0.08206,413
The Rockaways,"Under $15,000",2017,Percent,0.16712,414
St. George,"Under $15,000",2017,Percent,0.19687,501
South Beach,"Under $15,000",2017,Percent,0.07587,502
Tottenville,"Under $15,000",2017,Percent,0.08491,503
Bronx,"Under $15,000",2017,Percent,0.23308,36005
Brooklyn,"Under $15,000",2017,Percent,0.17134,36047
Manhattan,"Under $15,000",2017,Percent,0.14413,36061
Queens,"Under $15,000",2017,Percent,0.09658,36081
Staten Island,"Under $15,000",2017,Percent,0.12397,36085
New York City,"Under $15,000",2017,Percent,0.15392,3651000
Battery Park/Tribeca,"$100,000 to $199,999",2018,Number,7627.39901,101
Greenwich Village,"$100,000 to $199,999",2018,Number,11259.60099,102
Lower East Side,"$100,000 to $199,999",2018,Number,12174,103
Chelsea/Clinton,"$100,000 to $199,999",2018,Number,15000.44191,104
Midtown Business District,"$100,000 to $199,999",2018,Number,7507.55809,105
Murray Hill/Stuyvesant,"$100,000 to $199,999",2018,Number,20594,106
Upper West Side,"$100,000 to $199,999",2018,Number,21197,107
Upper East Side,"$100,000 to $199,999",2018,Number,30976,108
Manhattanville,"$100,000 to $199,999",2018,Number,10998,109
Central Harlem,"$100,000 to $199,999",2018,Number,9146,110
East Harlem,"$100,000 to $199,999",2018,Number,5989,111
Washington Heights,"$100,000 to $199,999",2018,Number,13764,112
Mott Haven,"$100,000 to $199,999",2018,Number,2269.87263,201
Hunts Point,"$100,000 to $199,999",2018,Number,1296.12737,202
Morrisania,"$100,000 to $199,999",2018,Number,2191.82825,203
Concourse/Highbridge,"$100,000 to $199,999",2018,Number,4156,204
University Heights,"$100,000 to $199,999",2018,Number,2810,205
East Tremont,"$100,000 to $199,999",2018,Number,2288.17175,206
Bedford Park,"$100,000 to $199,999",2018,Number,4089,207
Riverdale,"$100,000 to $199,999",2018,Number,9163,208
Unionport/Soundview,"$100,000 to $199,999",2018,Number,6551,209
Throgs Neck,"$100,000 to $199,999",2018,Number,10492,210
Pelham Parkway,"$100,000 to $199,999",2018,Number,9503,211
Williamsbridge,"$100,000 to $199,999",2018,Number,7653,212
Williamsburg/Greenpoint,"$100,000 to $199,999",2018,Number,17568,301
Fort Greene/Brooklyn Hts,"$100,000 to $199,999",2018,Number,17038,302
Bedford Stuyvesant,"$100,000 to $199,999",2018,Number,11015,303
Bushwick,"$100,000 to $199,999",2018,Number,10271,304
East New York,"$100,000 to $199,999",2018,Number,9283,305
Park Slope,"$100,000 to $199,999",2018,Number,13939,306
Sunset Park,"$100,000 to $199,999",2018,Number,8894,307
Crown Heights North,"$100,000 to $199,999",2018,Number,12429,308
Crown Heights South,"$100,000 to $199,999",2018,Number,9950,309
Bay Ridge,"$100,000 to $199,999",2018,Number,11469,310
Bensonhurst,"$100,000 to $199,999",2018,Number,14647,311
Borough Park,"$100,000 to $199,999",2018,Number,6546,312
Coney Island,"$100,000 to $199,999",2018,Number,7430,313
Flatbush/Midwood,"$100,000 to $199,999",2018,Number,13247,314
Sheepshead Bay,"$100,000 to $199,999",2018,Number,12811,315
Brownsville,"$100,000 to $199,999",2018,Number,5176,316
East Flatbush,"$100,000 to $199,999",2018,Number,11871,317
Canarsie,"$100,000 to $199,999",2018,Number,19696,318
Astoria,"$100,000 to $199,999",2018,Number,20024,401
Sunnyside/Woodside,"$100,000 to $199,999",2018,Number,13767,402
Jackson Heights,"$100,000 to $199,999",2018,Number,13691,403
Elmhurst/Corona,"$100,000 to $199,999",2018,Number,6958,404
Ridgewood/Glendale,"$100,000 to $199,999",2018,Number,19214,405
Rego Park/Forest Hills,"$100,000 to $199,999",2018,Number,14830,406
Flushing,"$100,000 to $199,999",2018,Number,16123,407
Fresh Meadows/Briarwood,"$100,000 to $199,999",2018,Number,12588,408
Woodhaven,"$100,000 to $199,999",2018,Number,11875,409
Howard Beach,"$100,000 to $199,999",2018,Number,11236,410
Bayside,"$100,000 to $199,999",2018,Number,14193,411
Jamaica/St. Albans,"$100,000 to $199,999",2018,Number,17829,412
Queens Village,"$100,000 to $199,999",2018,Number,20606,413
The Rockaways,"$100,000 to $199,999",2018,Number,8458,414
St. George,"$100,000 to $199,999",2018,Number,18089,501
South Beach,"$100,000 to $199,999",2018,Number,16113,502
Tottenville,"$100,000 to $199,999",2018,Number,18720,503
Bronx,"$100,000 to $199,999",2018,Number,62463,36005
Brooklyn,"$100,000 to $199,999",2018,Number,213280,36047
Manhattan,"$100,000 to $199,999",2018,Number,166233,36061
Queens,"$100,000 to $199,999",2018,Number,201325,36081
Staten Island,"$100,000 to $199,999",2018,Number,52922,36085
New York City,"$100,000 to $199,999",2018,Number,696223,3651000
Battery Park/Tribeca,"$15,000 to $24,999",2018,Number,1295.93495,101
Greenwich Village,"$15,000 to $24,999",2018,Number,1913.06505,102
Lower East Side,"$15,000 to $24,999",2018,Number,8190,103
Chelsea/Clinton,"$15,000 to $24,999",2018,Number,4858.41574,104
Midtown Business District,"$15,000 to $24,999",2018,Number,2431.58426,105
Murray Hill/Stuyvesant,"$15,000 to $24,999",2018,Number,4323,106
Upper West Side,"$15,000 to $24,999",2018,Number,3951,107
Upper East Side,"$15,000 to $24,999",2018,Number,6092,108
Manhattanville,"$15,000 to $24,999",2018,Number,4778,109
Central Harlem,"$15,000 to $24,999",2018,Number,4971,110
East Harlem,"$15,000 to $24,999",2018,Number,7258,111
Washington Heights,"$15,000 to $24,999",2018,Number,9084,112
Mott Haven,"$15,000 to $24,999",2018,Number,5443.62052,201
Hunts Point,"$15,000 to $24,999",2018,Number,3108.37948,202
Morrisania,"$15,000 to $24,999",2018,Number,4012.31775,203
Concourse/Highbridge,"$15,000 to $24,999",2018,Number,6459,204
University Heights,"$15,000 to $24,999",2018,Number,8066,205
East Tremont,"$15,000 to $24,999",2018,Number,4188.68225,206
Bedford Park,"$15,000 to $24,999",2018,Number,6226,207
Riverdale,"$15,000 to $24,999",2018,Number,5019,208
Unionport/Soundview,"$15,000 to $24,999",2018,Number,8869,209
Throgs Neck,"$15,000 to $24,999",2018,Number,3509,210
Pelham Parkway,"$15,000 to $24,999",2018,Number,3758,211
Williamsbridge,"$15,000 to $24,999",2018,Number,5463,212
Williamsburg/Greenpoint,"$15,000 to $24,999",2018,Number,7259,301
Fort Greene/Brooklyn Hts,"$15,000 to $24,999",2018,Number,3880,302
Bedford Stuyvesant,"$15,000 to $24,999",2018,Number,4925,303
Bushwick,"$15,000 to $24,999",2018,Number,5592,304
East New York,"$15,000 to $24,999",2018,Number,5755,305
Park Slope,"$15,000 to $24,999",2018,Number,1789,306
Sunset Park,"$15,000 to $24,999",2018,Number,3440,307
Crown Heights North,"$15,000 to $24,999",2018,Number,5745,308
Crown Heights South,"$15,000 to $24,999",2018,Number,3287,309
Bay Ridge,"$15,000 to $24,999",2018,Number,4616,310
Bensonhurst,"$15,000 to $24,999",2018,Number,8500,311
Borough Park,"$15,000 to $24,999",2018,Number,5038,312
Coney Island,"$15,000 to $24,999",2018,Number,6596,313
Flatbush/Midwood,"$15,000 to $24,999",2018,Number,4963,314
Sheepshead Bay,"$15,000 to $24,999",2018,Number,5265,315
Brownsville,"$15,000 to $24,999",2018,Number,5942,316
East Flatbush,"$15,000 to $24,999",2018,Number,4622,317
Canarsie,"$15,000 to $24,999",2018,Number,5278,318
Astoria,"$15,000 to $24,999",2018,Number,6828,401
Sunnyside/Woodside,"$15,000 to $24,999",2018,Number,4674,402
Jackson Heights,"$15,000 to $24,999",2018,Number,6732,403
Elmhurst/Corona,"$15,000 to $24,999",2018,Number,4711,404
Ridgewood/Glendale,"$15,000 to $24,999",2018,Number,3420,405
Rego Park/Forest Hills,"$15,000 to $24,999",2018,Number,3366,406
Flushing,"$15,000 to $24,999",2018,Number,8606,407
Fresh Meadows/Briarwood,"$15,000 to $24,999",2018,Number,4729,408
Woodhaven,"$15,000 to $24,999",2018,Number,3280,409
Howard Beach,"$15,000 to $24,999",2018,Number,2078,410
Bayside,"$15,000 to $24,999",2018,Number,2862,411
