Location,Age Group,TimeFrame,DataFormat,Data,Fips,zipcode
Washington Heights - Inwood,0 to 4 years,2008,Rate,473.0,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,5 to 17 Years,2008,Number,899.0,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,5 to 17 Years,2008,Rate,231.6,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,0 to 17 Years,2008,Number,1597.0,uhf301,"10031, 10032, 10033, 10034, 10040"
West Queens,0 to 4 years,2008,Rate,272.7,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,0 to 4 years,2008,Number,870.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,5 to 17 Years,2008,Number,904.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,5 to 17 Years,2008,Rate,131.8,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,0 to 17 Years,2008,Number,1774.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
Williamsburg - Bushwick,0 to 4 years,2008,Rate,708.6,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,0 to 4 years,2008,Number,1114.0,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,5 to 17 Years,2008,Number,1220.0,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,5 to 17 Years,2008,Rate,305.9,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,0 to 17 Years,2008,Number,2334.0,uhf211,"11206, 11221, 11237"
Willowbrook,0 to 4 years,2008,Number,46.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,0 to 4 years,2008,Rate,93.7,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,5 to 17 Years,2008,Number,69.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,5 to 17 Years,2008,Rate,50.2,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,0 to 17 Years,2008,Number,115.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Bayside - Little Neck,5 to 17 Years,2009,Number,62.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,5 to 17 Years,2009,Rate,49.1,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,0 to 4 years,2009,Number,51.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,0 to 4 years,2009,Rate,125.2,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,0 to 17 Years,2009,Number,113.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bedford Stuyvesant - Crown Heights,5 to 17 Years,2009,Number,1712.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,5 to 17 Years,2009,Rate,304.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,0 to 4 years,2009,Number,1374.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,0 to 4 years,2009,Rate,636.6,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,0 to 17 Years,2009,Number,3086.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bensonhurst - Bay Ridge,5 to 17 Years,2009,Number,94.0,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,5 to 17 Years,2009,Rate,32.2,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,0 to 4 years,2009,Number,63.0,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,0 to 4 years,2009,Rate,50.7,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,0 to 17 Years,2009,Number,157.0,uhf209,"11209, 11214, 11228"
Borough Park,5 to 17 Years,2009,Number,200.0,uhf206,"11204, 11218, 11219, 11230"
Borough Park,5 to 17 Years,2009,Rate,30.0,uhf206,"11204, 11218, 11219, 11230"
Borough Park,0 to 4 years,2009,Number,177.0,uhf206,"11204, 11218, 11219, 11230"
Borough Park,0 to 4 years,2009,Rate,55.4,uhf206,"11204, 11218, 11219, 11230"
Borough Park,0 to 17 Years,2009,Number,377.0,uhf206,"11204, 11218, 11219, 11230"
Bronx,5 to 17 Years,2009,Number,7739.0,36005,N/A
Bronx,5 to 17 Years,2009,Rate,290.4,36005,N/A
Bronx,0 to 4 years,2009,Number,6609.0,36005,N/A
Bronx,0 to 4 years,2009,Rate,639.2,36005,N/A
Bronx,0 to 17 Years,2009,Number,14348.0,36005,N/A
Brooklyn,5 to 17 Years,2009,Number,7190.0,36047,N/A
Brooklyn,5 to 17 Years,2009,Rate,169.4,36047,N/A
Brooklyn,0 to 4 years,2009,Number,5848.0,36047,N/A
Brooklyn,0 to 4 years,2009,Rate,326.3,36047,N/A
Brooklyn,0 to 17 Years,2009,Number,13038.0,36047,N/A
Canarsie - Flatlands,5 to 17 Years,2009,Number,508.0,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,5 to 17 Years,2009,Rate,147.4,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,0 to 4 years,2009,Number,383.0,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,0 to 4 years,2009,Rate,334.0,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,0 to 17 Years,2009,Number,891.0,uhf208,"11234, 11236, 11239"
Central Harlem - Morningside Heights,5 to 17 Years,2009,Number,1452.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,5 to 17 Years,2009,Rate,587.1,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,0 to 4 years,2009,Number,759.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,0 to 4 years,2009,Rate,797.5,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,0 to 17 Years,2009,Number,2211.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Chelsea - Clinton,5 to 17 Years,2009,Number,142.0,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Chelsea - Clinton,5 to 17 Years,2009,Rate,202.6,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Chelsea - Clinton,0 to 4 years,2009,Number,93.0,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Chelsea - Clinton,0 to 4 years,2009,Rate,195.7,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Chelsea - Clinton,0 to 17 Years,2009,Number,235.0,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Coney Island - Sheepshead Bay,5 to 17 Years,2009,Number,300.0,uhf210,"11223, 11224, 11229, 11235"
Coney Island - Sheepshead Bay,5 to 17 Years,2009,Rate,69.7,uhf210,"11223, 11224, 11229, 11235"
Coney Island - Sheepshead Bay,0 to 4 years,2009,Number,217.0,uhf210,"11223, 11224, 11229, 11235"
Coney Island - Sheepshead Bay,0 to 4 years,2009,Rate,125.7,uhf210,"11223, 11224, 11229, 11235"
Coney Island - Sheepshead Bay,0 to 17 Years,2009,Number,517.0,uhf210,"11223, 11224, 11229, 11235"
Crotona - Tremont,5 to 17 Years,2009,Number,1435.0,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Crotona - Tremont,5 to 17 Years,2009,Rate,317.7,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Crotona - Tremont,0 to 4 years,2009,Number,1398.0,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Crotona - Tremont,0 to 4 years,2009,Rate,782.5,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Crotona - Tremont,0 to 17 Years,2009,Number,2833.0,uhf105,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Downtown  - Heights - Slope,5 to 17 Years,2009,Number,351.0,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,5 to 17 Years,2009,Rate,137.4,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,0 to 4 years,2009,Number,340.0,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,0 to 4 years,2009,Rate,217.2,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,0 to 17 Years,2009,Number,691.0,uhf202,"11201, 11205, 11215, 11217, 11231"
East Flatbush - Flatbush,5 to 17 Years,2009,Number,975.0,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,5 to 17 Years,2009,Rate,190.8,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,0 to 4 years,2009,Number,834.0,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,0 to 4 years,2009,Rate,434.9,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,0 to 17 Years,2009,Number,1809.0,uhf207,"11203, 11210, 11225, 11226"
East Harlem,5 to 17 Years,2009,Number,1139.0,uhf303,"10029, 10035"
East Harlem,5 to 17 Years,2009,Rate,610.9,uhf303,"10029, 10035"
East Harlem,0 to 4 years,2009,Number,710.0,uhf303,"10029, 10035"
East Harlem,0 to 4 years,2009,Rate,1053.8,uhf303,"10029, 10035"
East Harlem,0 to 17 Years,2009,Number,1849.0,uhf303,"10029, 10035"
East New York,5 to 17 Years,2009,Number,1143.0,uhf204,"11207, 11208"
East New York,5 to 17 Years,2009,Rate,287.7,uhf204,"11207, 11208"
East New York,0 to 4 years,2009,Number,926.0,uhf204,"11207, 11208"
East New York,0 to 4 years,2009,Rate,657.4,uhf204,"11207, 11208"
East New York,0 to 17 Years,2009,Number,2069.0,uhf204,"11207, 11208"
Flushing - Clearview,5 to 17 Years,2009,Number,271.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,5 to 17 Years,2009,Rate,84.3,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,0 to 4 years,2009,Number,217.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,0 to 4 years,2009,Rate,165.9,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,0 to 17 Years,2009,Number,488.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Fordham - Bronx Park,5 to 17 Years,2009,Number,1286.0,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,5 to 17 Years,2009,Rate,262.5,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,0 to 4 years,2009,Number,1001.0,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,0 to 4 years,2009,Rate,493.5,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,0 to 17 Years,2009,Number,2287.0,uhf103,"10458, 10467, 10468"
Fresh Meadows,5 to 17 Years,2009,Number,152.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,5 to 17 Years,2009,Rate,106.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,0 to 4 years,2009,Number,100.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,0 to 4 years,2009,Rate,156.7,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,0 to 17 Years,2009,Number,252.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Gramercy Park -  Murray Hill,5 to 17 Years,2009,Number,73.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,5 to 17 Years,2009,Rate,131.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,0 to 4 years,2009,Number,65.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,0 to 4 years,2009,Rate,142.9,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,0 to 17 Years,2009,Number,138.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Greenpoint,5 to 17 Years,2009,Number,227.0,uhf201,"11211, 11222"
Greenpoint,5 to 17 Years,2009,Rate,125.3,uhf201,"11211, 11222"
Greenpoint,0 to 4 years,2009,Number,198.0,uhf201,"11211, 11222"
Greenpoint,0 to 4 years,2009,Rate,200.4,uhf201,"11211, 11222"
Greenpoint,0 to 17 Years,2009,Number,425.0,uhf201,"11211, 11222"
Greenwich Village - Soho,5 to 17 Years,2009,Number,26.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,5 to 17 Years,2009,Rate,48.7,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,0 to 4 years,2009,Number,22.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,0 to 4 years,2009,Rate,64.5,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,0 to 17 Years,2009,Number,48.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
High Bridge - Morrisania,5 to 17 Years,2009,Number,1686.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,5 to 17 Years,2009,Rate,378.5,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,0 to 4 years,2009,Number,1676.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,0 to 4 years,2009,Rate,961.6,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,0 to 17 Years,2009,Number,3362.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,5 to 17 Years,2009,Number,1473.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,5 to 17 Years,2009,Rate,492.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 4 years,2009,Number,1157.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 4 years,2009,Rate,1000.6,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 17 Years,2009,Number,2630.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Jamaica,5 to 17 Years,2009,Number,1023.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,5 to 17 Years,2009,Rate,210.6,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,0 to 4 years,2009,Number,1045.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,0 to 4 years,2009,Rate,589.4,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,0 to 17 Years,2009,Number,2068.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Kingsbridge - Riverdale,5 to 17 Years,2009,Number,153.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,5 to 17 Years,2009,Rate,127.3,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,0 to 4 years,2009,Number,99.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,0 to 4 years,2009,Rate,181.8,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,0 to 17 Years,2009,Number,252.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Long Island City - Astoria,5 to 17 Years,2009,Number,354.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,5 to 17 Years,2009,Rate,150.5,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,0 to 4 years,2009,Number,236.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,0 to 4 years,2009,Rate,222.1,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,0 to 17 Years,2009,Number,590.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Lower Manhattan,5 to 17 Years,2009,Number,35.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,5 to 17 Years,2009,Rate,97.5,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,0 to 4 years,2009,Number,54.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,0 to 4 years,2009,Rate,169.6,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,0 to 17 Years,2009,Number,89.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Manhattan,5 to 17 Years,2009,Number,4776.0,36061,N/A
Manhattan,5 to 17 Years,2009,Rate,299.9,36061,N/A
Manhattan,0 to 4 years,2009,Number,2993.0,36061,N/A
Manhattan,0 to 4 years,2009,Rate,385.8,36061,N/A
Manhattan,0 to 17 Years,2009,Number,7769.0,36061,N/A
New York City,5 to 17 Years,2009,Number,25573.0,3651000,N/A
New York City,5 to 17 Years,2009,Rate,202.7,3651000,N/A
New York City,0 to 4 years,2009,Number,20330.0,3651000,N/A
New York City,0 to 4 years,2009,Rate,389.3,3651000,N/A
New York City,0 to 17 Years,2009,Number,45903.0,3651000,N/A
Northeast Bronx,5 to 17 Years,2009,Number,504.0,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,5 to 17 Years,2009,Rate,151.4,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,0 to 4 years,2009,Number,406.0,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,0 to 4 years,2009,Rate,353.0,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,0 to 17 Years,2009,Number,910.0,uhf102,"10466, 10469, 10470, 10475"
Pelham - Throgs Neck,5 to 17 Years,2009,Number,1041.0,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Pelham - Throgs Neck,5 to 17 Years,2009,Rate,198.2,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Pelham - Throgs Neck,0 to 4 years,2009,Number,870.0,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Pelham - Throgs Neck,0 to 4 years,2009,Rate,438.8,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Pelham - Throgs Neck,0 to 17 Years,2009,Number,1911.0,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Port  Richmond,5 to 17 Years,2009,Number,244.0,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Port  Richmond,5 to 17 Years,2009,Rate,167.1,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Port  Richmond,0 to 4 years,2009,Number,189.0,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Port  Richmond,0 to 4 years,2009,Rate,355.3,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Port  Richmond,0 to 17 Years,2009,Number,433.0,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Queens,5 to 17 Years,2009,Number,5046.0,36081,N/A
Queens,5 to 17 Years,2009,Rate,152.7,36081,N/A
Queens,0 to 4 years,2009,Number,4336.0,36081,N/A
Queens,0 to 4 years,2009,Rate,324.3,36081,N/A
Queens,0 to 17 Years,2009,Number,9382.0,36081,N/A
Ridgewood - Forest Hills,5 to 17 Years,2009,Number,348.0,uhf405,"11374, 11375, 11379, 11385"
Ridgewood - Forest Hills,5 to 17 Years,2009,Rate,108.3,uhf405,"11374, 11375, 11379, 11385"
Ridgewood - Forest Hills,0 to 4 years,2009,Number,296.0,uhf405,"11374, 11375, 11379, 11385"
Ridgewood - Forest Hills,0 to 4 years,2009,Rate,204.9,uhf405,"11374, 11375, 11379, 11385"
Ridgewood - Forest Hills,0 to 17 Years,2009,Number,644.0,uhf405,"11374, 11375, 11379, 11385"
Rockaway,5 to 17 Years,2009,Number,541.0,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,5 to 17 Years,2009,Rate,250.1,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,0 to 4 years,2009,Number,393.0,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,0 to 4 years,2009,Rate,453.7,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,0 to 17 Years,2009,Number,934.0,uhf410,"11691, 11692, 11693, 11694, 11697"
South Beach - Tottenville,5 to 17 Years,2009,Number,152.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,5 to 17 Years,2009,Rate,47.8,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,0 to 4 years,2009,Number,74.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,0 to 4 years,2009,Rate,70.9,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,0 to 17 Years,2009,Number,226.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
Southeast Queens,5 to 17 Years,2009,Number,452.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,5 to 17 Years,2009,Rate,143.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,0 to 4 years,2009,Number,377.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,0 to 4 years,2009,Rate,363.7,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,0 to 17 Years,2009,Number,829.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southwest Queens,5 to 17 Years,2009,Number,673.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,5 to 17 Years,2009,Rate,149.3,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,0 to 4 years,2009,Number,653.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,0 to 4 years,2009,Rate,397.9,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,0 to 17 Years,2009,Number,1326.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Stapleton - St. George,5 to 17 Years,2009,Number,327.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,5 to 17 Years,2009,Rate,156.9,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,0 to 4 years,2009,Number,216.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,0 to 4 years,2009,Rate,280.5,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,0 to 17 Years,2009,Number,543.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Staten Island,5 to 17 Years,2009,Number,822.0,36085,N/A
Staten Island,5 to 17 Years,2009,Rate,101.6,36085,N/A
Staten Island,0 to 4 years,2009,Number,544.0,36085,N/A
Staten Island,0 to 4 years,2009,Rate,191.9,36085,N/A
Staten Island,0 to 17 Years,2009,Number,1366.0,36085,N/A
Sunset Park,5 to 17 Years,2009,Number,173.0,uhf205,"11220, 11232"
Sunset Park,5 to 17 Years,2009,Rate,84.1,uhf205,"11220, 11232"
Sunset Park,0 to 4 years,2009,Number,157.0,uhf205,"11220, 11232"
Sunset Park,0 to 4 years,2009,Rate,159.7,uhf205,"11220, 11232"
Sunset Park,0 to 17 Years,2009,Number,330.0,uhf205,"11220, 11232"
Union Square - Lower East Side,5 to 17 Years,2009,Number,418.0,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
